ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Jersey Number,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
215699,Y. Sabaly,28,https://cdn.sofifa.com/players/215/699/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,76,76,Real Betis Balompié,https://cdn.sofifa.com/teams/449/30.png,€7M,€22K,1853,Right,2,3,3,Medium/ Medium,Normal (170-185),No,23,2026,173cm,67kg,74,43,55,73,37,71,59,38,60,69,77,78,73,73,82,53,70,77,68,44,67,75,72,45,43,70,75,73,9,11,8,15,11,RB,76,€14.7M,75
189945,Y. Ravet,31,https://cdn.sofifa.com/players/189/945/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,72,72,Grenoble Foot 38,https://cdn.sofifa.com/teams/1805/30.png,€1.9M,€7K,1861,Right,1,3,3,Medium/ Medium,Normal (170-185),Yes,22,2023,177cm,72kg,75,62,50,74,60,73,73,69,65,73,73,72,77,72,78,77,52,80,65,69,57,40,74,73,61,72,33,35,10,10,12,15,14,RM,73,€3.3M,38
229428,Y. Rahmani,26,https://cdn.sofifa.com/players/229/428/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,70,71,SD Eibar,https://cdn.sofifa.com/teams/467/30.png,€1.9M,€7K,1695,Left,1,3,3,High/ Low,Normal (170-185),No,21,2025,178cm,72kg,65,70,49,67,50,77,60,62,62,75,81,75,81,72,69,75,33,48,57,68,42,24,69,54,61,64,31,36,15,8,9,9,14,LW,72,€3.2M,27
207791,Y. Poulsen,27,https://cdn.sofifa.com/players/207/791/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,77,78,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€12.5M,€68K,1975,Right,2,3,3,Medium/ High,Lean (185+),Yes,9,2024,192cm,84kg,68,74,85,73,75,75,70,42,53,75,80,84,69,80,54,73,83,86,78,58,83,51,81,69,58,72,59,32,6,11,15,14,8,ST,78,€22.2M,53
237297,Y. Osorio,27,https://cdn.sofifa.com/players/237/297/22_60.png,Venezuela,https://cdn.sofifa.com/flags/ve.png,74,77,Parma,https://cdn.sofifa.com/teams/50/30.png,€4.8M,€25K,1539,Right,1,2,2,Medium/ Medium,Normal (185+),No,24,2024,189cm,77kg,33,25,72,64,35,44,31,32,38,59,55,55,49,72,44,40,73,71,86,30,85,73,30,33,40,72,75,73,11,9,10,13,8,CB,76,€9M,71
239303,Y. Njie,27,https://cdn.sofifa.com/players/239/303/22_60.png,Gambia,https://cdn.sofifa.com/flags/gm.png,69,70,Boavista FC,https://cdn.sofifa.com/teams/1898/30.png,€1.6M,€8K,1702,Right,1,3,3,Medium/ Medium,Lean (185+),No,11,2023,188cm,72kg,54,68,66,62,57,70,65,36,40,72,75,77,65,70,59,73,60,70,73,61,58,39,69,60,60,73,33,29,9,11,5,7,9,ST,70,€3.5M,40
232163,Y. Niakaté,28,https://cdn.sofifa.com/players/232/163/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,72,72,Al Ittihad,https://cdn.sofifa.com/teams/607/30.png,€2.4M,€30K,1784,Left,1,4,3,High/ Medium,Stocky (170-185),No,9,2024,178cm,79kg,58,75,61,64,68,69,53,41,46,64,93,91,91,68,67,78,91,71,72,71,53,23,72,62,66,71,20,18,9,12,9,12,12,ST,72,€4.1M,24
192938,Y. Ngbakoto,29,https://cdn.sofifa.com/players/192/938/22_60.png,Congo DR,https://cdn.sofifa.com/flags/cd.png,71,71,Panathinaikos FC,https://cdn.sofifa.com/teams/1884/30.png,€1.8M,€650,1772,Right,1,3,3,High/ Medium,Normal (170-185),No,23,2022,173cm,69kg,71,66,40,64,52,71,69,72,59,73,83,77,85,66,76,70,58,72,69,71,49,25,69,68,70,66,18,19,15,7,15,14,11,LM,71,€4M,28
237626,Y. Neyou,24,https://cdn.sofifa.com/players/237/626/22_60.png,Cameroon,https://cdn.sofifa.com/flags/cm.png,75,80,AS Saint-Étienne,https://cdn.sofifa.com/teams/1819/30.png,€8M,€23K,1915,Right,1,3,2,Medium/ Medium,Lean (170-185),No,19,2024,180cm,63kg,52,59,63,76,47,78,54,45,70,78,63,67,68,75,68,64,70,72,63,58,69,75,68,75,67,76,75,69,15,7,10,8,14,CM,76,€16.6M,73
255533,Y. Ndayishimiye,22,https://cdn.sofifa.com/players/255/533/22_60.png,Burundi,https://cdn.sofifa.com/flags/bi.png,69,78,İstanbul Başakşehir FK,https://cdn.sofifa.com/teams/101014/30.png,€3M,€13K,1827,Right,1,3,2,Medium/ High,Stocky (170-185),No,55,2025,183cm,79kg,55,44,70,69,49,67,57,60,66,70,67,73,64,58,62,60,76,75,78,41,68,69,57,59,57,70,70,71,12,9,12,12,6,CB,71,€6.6M,64
226539,Y. Namli,27,https://cdn.sofifa.com/players/226/539/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,73,73,Colorado Rapids,https://cdn.sofifa.com/teams/694/30.png,€3.2M,€8K,1826,Left,1,3,4,Medium/ Medium,Normal (170-185),No,21,2023,180cm,70kg,65,58,44,72,62,79,72,72,67,78,78,75,87,68,67,63,40,78,62,54,42,55,63,75,64,71,45,40,11,9,15,16,9,RM,73,€4.8M,41
194359,Y. Nagatomo,34,https://cdn.sofifa.com/players/194/359/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,73,73,FC Tokyo,https://cdn.sofifa.com/teams/101150/30.png,€1.1M,€9K,1873,Right,2,4,2,High/ High,Lean (170-),Yes,50,2023,170cm,68kg,66,46,61,72,45,65,64,36,63,69,71,70,82,70,88,51,78,75,58,53,67,74,67,59,44,66,75,73,12,13,8,13,15,LB,73,€1.4M,70
206003,Y. Mvogo,27,https://cdn.sofifa.com/players/206/003/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,76,79,PSV,https://cdn.sofifa.com/teams/247/30.png,€7.5M,€43K,1282,Right,1,3,1,Medium/ Medium,Stocky (185+),Yes,38,2022,189cm,93kg,13,10,24,24,19,18,14,20,22,27,43,41,58,71,57,56,71,28,74,14,37,13,13,58,20,30,18,12,78,74,75,73,79,GK,76,nan,28
228717,Y. Mutō,28,https://cdn.sofifa.com/players/228/717/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,72,72,Vissel Kobe,https://cdn.sofifa.com/teams/101146/30.png,€2.4M,€9K,1847,Right,1,4,4,High/ High,Lean (170-185),Yes,11,2023,178cm,72kg,68,73,71,70,73,77,65,46,54,74,79,77,76,70,78,72,80,62,57,65,50,39,74,70,62,75,33,30,7,15,15,8,14,RW,73,€3.1M,43
253177,Y. Musah,18,https://cdn.sofifa.com/players/253/177/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,71,82,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€4M,€7K,1837,Right,1,3,4,High/ Medium,Normal (170-185),No,4,2026,178cm,73kg,64,62,44,68,48,74,60,40,60,73,86,89,68,57,66,77,64,73,70,73,59,59,70,59,50,63,57,58,15,6,14,6,10,RM,72,€9.2M,58
221737,Y. Moreno,26,https://cdn.sofifa.com/players/221/737/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,70,73,Pachuca,https://cdn.sofifa.com/teams/110147/30.png,€1.9M,€9K,1831,Left,1,3,3,High/ Medium,Normal (170-185),No,10,2022,182cm,82kg,71,61,50,70,35,72,63,49,63,70,77,78,77,65,68,61,61,70,64,53,61,64,60,50,64,64,67,65,9,9,14,7,13,LWB,71,€3.4M,70
220523,Y. Mina,26,https://cdn.sofifa.com/players/220/523/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,79,81,Everton,https://cdn.sofifa.com/teams/7/30.png,€19M,€76K,1746,Right,2,3,2,Medium/ Medium,Normal (185+),Yes,13,2023,195cm,94kg,43,51,86,76,41,62,38,30,69,61,33,54,49,74,32,68,70,66,89,50,80,77,48,56,53,75,81,79,10,8,12,9,12,CB,81,€37.5M,79
241746,Y. Meriah,27,https://cdn.sofifa.com/players/241/746/22_60.png,Tunisia,https://cdn.sofifa.com/flags/tn.png,69,71,Al Ain FC,https://cdn.sofifa.com/teams/111701/30.png,€1.5M,€550,1708,Right,1,2,2,Low/ Medium,Normal (185+),No,20,2023,188cm,83kg,31,34,66,63,46,57,25,32,68,58,72,70,65,60,58,69,87,65,74,63,73,70,38,46,66,54,72,68,6,6,12,5,14,CB,71,€3.3M,69
237784,Y. Maruhashi,30,https://cdn.sofifa.com/players/237/784/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,71,71,Cerezo Osaka,https://cdn.sofifa.com/teams/101148/30.png,€1.6M,€6K,1930,Left,1,2,3,High/ Medium,Normal (170-185),No,14,2022,178cm,73kg,69,56,65,68,68,65,67,70,64,68,73,82,81,69,66,71,67,79,71,66,66,65,64,69,34,68,66,64,11,8,5,15,9,LB,71,€2.1M,69
192565,Y. Mallı,29,https://cdn.sofifa.com/players/192/565/22_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,72,72,Trabzonspor,https://cdn.sofifa.com/teams/436/30.png,€2.3M,€20K,1820,Right,2,4,4,Medium/ Medium,Lean (170-185),Yes,29,2023,179cm,72kg,70,66,40,75,68,75,74,69,70,76,71,66,76,69,79,64,64,70,52,65,43,46,70,74,81,72,29,21,13,14,14,15,10,CAM,72,€4.6M,31
236838,Y. Maleh,22,https://cdn.sofifa.com/players/236/838/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,69,78,Fiorentina,https://cdn.sofifa.com/teams/110374/30.png,€3.1M,€19K,1905,Left,1,3,3,Medium/ High,Lean (170-185),No,14,2026,177cm,74kg,69,69,48,75,72,73,78,63,70,75,67,68,75,67,71,68,53,76,65,58,56,68,62,59,67,63,69,66,6,15,6,5,6,LM,72,€5.9M,60
255523,Y. Maçon,22,https://cdn.sofifa.com/players/255/523/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,73,79,AS Saint-Étienne,https://cdn.sofifa.com/teams/1819/30.png,€4.6M,€19K,1840,Right,1,3,2,High/ Medium,Normal (170-185),No,27,2024,176cm,74kg,68,44,61,67,33,73,63,41,53,72,86,86,74,69,72,67,61,76,66,50,70,67,64,59,45,68,70,70,6,15,7,11,8,RB,73,€10.1M,66
233730,Y. Méïté,25,https://cdn.sofifa.com/players/233/730/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,72,76,Reading,https://cdn.sofifa.com/teams/1793/30.png,€3.3M,€22K,1910,Left,1,2,3,High/ High,Normal (185+),No,11,2023,185cm,82kg,63,73,79,55,70,68,64,55,48,54,77,81,78,69,60,83,87,84,87,65,87,35,75,55,71,68,57,40,6,7,13,11,10,ST,74,€6.5M,43
187052,Y. M'Vila,31,https://cdn.sofifa.com/players/187/052/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,79,79,Olympiacos CFP,https://cdn.sofifa.com/teams/280/30.png,€12.5M,€2K,2045,Right,2,3,3,High/ High,Normal (170-185),No,6,2023,182cm,80kg,62,61,62,81,56,73,70,65,80,78,64,65,71,78,63,68,70,82,74,70,83,81,63,74,68,80,76,72,13,9,16,15,7,CDM,79,€26.3M,75
208835,Y. M'Changama,30,https://cdn.sofifa.com/players/208/835/22_60.png,Comoros,https://cdn.sofifa.com/flags/km.png,70,70,En Avant de Guingamp,https://cdn.sofifa.com/teams/62/30.png,€1.5M,€6K,1976,Right,1,4,3,High/ High,Normal (170-185),No,10,2022,175cm,70kg,61,59,45,72,44,70,73,75,69,71,84,84,88,68,86,70,65,91,66,58,68,64,62,70,65,67,67,61,10,15,10,9,11,RM,71,€2.6M,65
200641,Y. Konoplyanka,31,https://cdn.sofifa.com/players/200/641/22_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,74,74,Shakhtar Donetsk,https://cdn.sofifa.com/teams/101059/30.png,€3.5M,€950,1861,Right,2,3,4,High/ Low,Normal (170-185),Yes,70,2022,178cm,80kg,70,70,51,72,67,78,82,74,63,79,78,73,76,74,78,75,62,66,71,75,52,37,72,60,75,73,30,27,5,11,15,9,9,LM,74,€7.4M,25
222160,Y. Koné,25,https://cdn.sofifa.com/players/222/160/22_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,70,73,ESTAC Troyes,https://cdn.sofifa.com/teams/294/30.png,€1.9M,€25K,1826,Left,1,3,3,High/ Medium,Normal (170-185),No,3,2022,174cm,71kg,71,42,57,67,37,71,65,42,53,70,76,77,73,64,80,56,70,64,71,46,76,70,60,59,46,69,68,69,14,14,10,14,9,LWB,71,nan,65
233138,Y. Kobayashi,33,https://cdn.sofifa.com/players/233/138/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,73,73,Kawasaki Frontale,https://cdn.sofifa.com/teams/111730/30.png,€1.9M,€12K,1815,Right,1,4,3,High/ Medium,Lean (170-185),Yes,11,2022,177cm,72kg,71,75,70,69,72,72,57,56,58,73,73,75,85,69,67,71,64,67,69,73,45,31,79,70,73,71,24,26,8,9,14,12,14,ST,73,€2.5M,24
231826,Y. Karamoh,22,https://cdn.sofifa.com/players/231/826/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,75,79,Fatih Karagümrük S.K.,https://cdn.sofifa.com/teams/111117/30.png,€8M,€25K,1800,Right,1,4,4,High/ Medium,Lean (185+),No,92,2022,185cm,77kg,67,68,65,73,66,82,67,44,65,79,79,77,72,70,65,69,67,69,60,70,50,29,75,73,65,73,31,26,14,10,10,8,12,CAM,77,nan,23
232623,Y. Ideguchi,24,https://cdn.sofifa.com/players/232/623/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,69,73,Gamba Osaka,https://cdn.sofifa.com/teams/112093/30.png,€2M,€6K,1859,Right,1,3,3,High/ High,Normal (170-185),No,15,2022,171cm,71kg,63,57,38,72,43,64,47,55,70,66,64,77,63,67,75,72,71,88,66,67,72,68,62,66,54,64,67,64,13,12,8,10,13,CM,71,€2.7M,65
234060,Y. Herrera,23,https://cdn.sofifa.com/players/234/060/22_60.png,Venezuela,https://cdn.sofifa.com/flags/ve.png,78,84,RCD Espanyol de Barcelona,https://cdn.sofifa.com/teams/452/30.png,€22M,€90K,2034,Right,1,3,3,High/ Medium,Lean (170-185),Yes,25,2022,184cm,77kg,57,71,72,83,54,76,60,51,82,80,66,65,63,75,67,76,75,76,74,71,79,78,70,76,59,69,80,78,6,7,9,14,8,CDM,81,nan,76
257234,Y. Hamache,21,https://cdn.sofifa.com/players/257/234/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,70,80,Boavista FC,https://cdn.sofifa.com/teams/1898/30.png,€3.4M,€6K,1903,Left,1,3,2,High/ Medium,Normal (170-185),No,25,2023,177cm,73kg,72,52,58,65,49,72,76,59,62,70,78,77,69,66,78,74,65,70,68,71,66,63,63,67,56,62,67,68,8,9,5,8,10,LB,70,€7.8M,62
214158,Y. Gordillo,29,https://cdn.sofifa.com/players/214/158/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,71,71,San Lorenzo de Almagro,https://cdn.sofifa.com/teams/1013/30.png,€1.6M,€9K,1750,Right,1,3,2,Low/ High,Normal (170-185),No,5,2023,178cm,73kg,43,32,53,70,33,57,42,36,65,69,69,57,70,70,73,58,70,82,74,59,85,69,58,55,44,63,72,70,7,8,16,11,8,CDM,71,€2.4M,65
212245,Y. Gerhardt,27,https://cdn.sofifa.com/players/212/245/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,77,78,VfL Wolfsburg,https://cdn.sofifa.com/teams/175/30.png,€12M,€55K,2019,Left,2,3,3,Medium/ Medium,Normal (170-185),Yes,31,2025,184cm,81kg,69,72,57,79,57,76,69,55,76,78,66,63,68,78,68,78,64,78,76,71,75,74,74,78,50,72,70,74,13,13,7,11,6,CM,78,€21.3M,76
252937,Y. Gboho,20,https://cdn.sofifa.com/players/252/937/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,69,77,Vitesse,https://cdn.sofifa.com/teams/1909/30.png,€3.1M,€14K,1728,Right,1,3,3,Medium/ Medium,Lean (170-185),No,20,2022,178cm,64kg,62,63,53,66,59,74,62,54,59,69,80,76,81,67,80,67,45,63,53,56,50,30,64,64,60,63,36,43,7,15,11,13,10,RM,70,nan,36
224396,Y. Gómez Andrade,29,https://cdn.sofifa.com/players/224/396/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,76,76,Seattle Sounders FC,https://cdn.sofifa.com/teams/111144/30.png,€6.5M,€9K,1595,Right,1,3,2,Low/ High,Stocky (185+),No,28,2021,187cm,92kg,40,28,80,58,27,57,36,26,48,63,58,61,53,67,33,52,61,76,92,27,91,81,37,41,26,59,75,71,13,10,10,14,11,CB,76,€9.8M,72
245630,Y. Fofana,22,https://cdn.sofifa.com/players/245/630/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,83,AS Monaco,https://cdn.sofifa.com/teams/69/30.png,€21.5M,€43K,2034,Right,2,3,3,Medium/ High,Normal (170-185),No,22,2024,176cm,69kg,66,64,58,79,46,77,66,48,77,78,71,71,72,79,77,76,62,84,76,69,77,79,74,77,64,76,79,69,12,7,12,5,9,CM,80,€42.5M,74
234789,Y. Eteki,23,https://cdn.sofifa.com/players/234/789/22_60.png,Cameroon,https://cdn.sofifa.com/flags/cm.png,75,83,Granada CF,https://cdn.sofifa.com/teams/110832/30.png,€12M,€17K,1850,Right,1,3,2,Medium/ High,Normal (170-185),No,8,2022,182cm,76kg,51,50,44,76,40,64,48,42,75,75,66,60,72,66,74,68,80,73,77,58,75,74,55,68,52,72,76,75,11,11,7,6,12,CDM,76,€27.6M,69
223136,Y. Erdoğan,28,https://cdn.sofifa.com/players/223/136/22_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,72,72,Kasimpaşa SK,https://cdn.sofifa.com/teams/111339/30.png,€2.4M,€12K,1990,Left,1,4,3,High/ Medium,Normal (170-185),No,11,2022,171cm,68kg,72,64,54,61,71,74,81,71,54,73,89,90,87,65,89,78,71,81,58,70,66,58,62,67,50,62,62,59,11,12,13,9,9,RM,72,€4.8M,59
235410,Y. En-Nesyri,24,https://cdn.sofifa.com/players/235/410/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,82,86,Sevilla FC,https://cdn.sofifa.com/teams/481/30.png,€44M,€37K,1891,Left,2,4,3,High/ High,Lean (185+),Yes,15,2025,188cm,78kg,48,89,84,69,76,84,63,47,58,79,74,81,68,80,47,83,83,76,76,75,76,31,82,52,67,74,31,27,13,9,14,9,13,ST,84,€95.7M,27
229215,Y. El Jebli,28,https://cdn.sofifa.com/players/229/215/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,72,72,Al Batin,https://cdn.sofifa.com/teams/112990/30.png,€2.4M,€13K,1875,Right,1,3,3,Medium/ Medium,Normal (170-185),No,10,2022,177cm,74kg,77,68,46,73,59,73,77,79,76,76,69,63,73,69,80,70,52,80,67,74,68,35,66,76,66,69,36,24,7,12,8,15,11,CAM,72,€4M,50
194209,Y. El Arabi,34,https://cdn.sofifa.com/players/194/209/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,79,79,Olympiacos CFP,https://cdn.sofifa.com/teams/280/30.png,€8.5M,€2K,1970,Right,2,4,3,High/ Medium,Normal (170-185),No,11,2022,182cm,84kg,61,87,77,72,85,80,73,74,64,81,75,68,82,76,58,79,72,69,78,76,51,44,81,74,86,74,30,42,6,16,11,6,11,ST,79,€17.9M,25
251873,Y. Demir,18,https://cdn.sofifa.com/players/251/873/22_60.png,Austria,https://cdn.sofifa.com/flags/at.png,72,85,FC Barcelona,https://cdn.sofifa.com/teams/241/30.png,€5.5M,€9K,1698,Left,1,3,4,High/ Low,Normal (170-185),No,11,2022,173cm,65kg,65,69,43,66,56,78,68,58,58,79,86,83,86,60,89,65,76,55,43,68,54,19,55,69,56,68,18,11,12,11,6,6,15,RW,72,nan,15
199419,Y. Court,31,https://cdn.sofifa.com/players/199/419/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,72,72,Stade Malherbe Caen,https://cdn.sofifa.com/teams/210/30.png,€1.9M,€6K,1840,Left,1,2,4,High/ Medium,Normal (170-185),No,11,2022,172cm,70kg,75,67,26,73,32,72,71,67,72,73,70,65,74,72,85,70,76,68,66,65,67,50,70,74,60,67,40,44,12,16,7,13,13,RM,72,€3.3M,35
214132,Y. Chará,30,https://cdn.sofifa.com/players/214/132/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,75,75,Portland Timbers,https://cdn.sofifa.com/teams/111140/30.png,€5.5M,€9K,1947,Right,3,4,4,High/ Medium,Stocky (170-),No,23,2021,165cm,68kg,67,72,49,70,63,75,45,31,63,75,92,91,93,72,93,70,92,74,70,62,57,46,73,72,62,72,61,57,13,6,7,10,6,RM,75,€8.3M,58
208418,Y. Carrasco,27,https://cdn.sofifa.com/players/208/418/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,84,84,Atlético de Madrid,https://cdn.sofifa.com/teams/240/30.png,€45M,€81K,2087,Right,3,4,4,High/ High,Lean (185+),Yes,21,2024,185cm,73kg,81,81,53,79,70,88,81,79,73,85,89,88,87,80,73,85,71,80,61,82,65,43,80,77,81,79,47,35,9,11,9,10,10,LM,84,€92.3M,44
214006,Y. Candelo,29,https://cdn.sofifa.com/players/214/006/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,72,72,Atlético Nacional,https://cdn.sofifa.com/teams/101100/30.png,€2.3M,€2K,1976,Right,1,3,3,High/ Medium,Normal (170-185),No,19,2023,172cm,67kg,70,62,60,72,64,75,73,74,67,73,80,84,84,66,77,72,87,76,62,67,67,57,60,68,66,65,54,54,8,12,8,9,14,RM,72,€3.1M,54
167933,Y. Cahuzac,36,https://cdn.sofifa.com/players/167/933/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,74,74,Racing Club de Lens,https://cdn.sofifa.com/teams/64/30.png,€825K,€16K,1768,Right,2,3,2,Medium/ High,Normal (170-185),No,18,2022,178cm,72kg,52,43,66,69,37,56,53,45,65,68,33,35,55,75,72,54,73,79,71,44,89,76,59,67,47,70,73,68,10,16,15,15,12,CDM,74,€1.7M,76
221990,Y. Cabral,29,https://cdn.sofifa.com/players/221/990/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,71,72,Atlético Tucumán,https://cdn.sofifa.com/teams/111708/30.png,€1.7M,€8K,1415,Right,1,2,2,Medium/ Medium,Normal (185+),No,15,2023,188cm,84kg,33,23,82,55,31,44,31,28,57,44,32,48,32,67,34,40,57,31,87,28,76,71,33,44,41,55,73,67,10,7,12,15,9,CB,72,€2.7M,73
209981,Y. Bounou,30,https://cdn.sofifa.com/players/209/981/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,82,82,Sevilla FC,https://cdn.sofifa.com/teams/481/30.png,€20.5M,€29K,1251,Left,1,2,1,Medium/ Medium,Lean (185+),Yes,13,2024,192cm,78kg,15,14,14,39,13,20,12,19,44,12,37,34,47,80,29,57,48,43,69,19,25,12,10,60,24,57,18,15,82,79,76,81,84,GK,82,€43.1M,20
189157,Y. Bolasie,32,https://cdn.sofifa.com/players/189/157/22_60.png,Congo DR,https://cdn.sofifa.com/flags/cd.png,72,72,Çaykur Rizespor,https://cdn.sofifa.com/teams/101037/30.png,€1.9M,€11K,1834,Right,2,3,5,High/ Low,Normal (185+),No,53,2023,185cm,84kg,69,65,69,68,53,79,65,49,63,75,75,77,75,70,67,80,85,66,79,67,76,31,72,65,65,73,34,17,8,9,12,14,6,LM,72,€3.8M,29
224591,Y. Bodiger,26,https://cdn.sofifa.com/players/224/591/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,70,74,FC Cartagena,https://cdn.sofifa.com/teams/100851/30.png,€2M,€5K,1836,Left,1,3,2,Medium/ Medium,Lean (185+),No,6,2022,188cm,80kg,63,52,62,68,44,63,67,64,70,68,56,52,54,71,52,68,68,65,75,59,71,70,58,68,59,66,67,68,14,12,9,13,16,CDM,71,€3.4M,70
236480,Y. Bissouma,24,https://cdn.sofifa.com/players/236/480/22_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,79,84,Brighton & Hove Albion,https://cdn.sofifa.com/teams/1808/30.png,€24.5M,€50K,2105,Right,1,3,4,High/ Medium,Normal (170-185),Yes,8,2023,182cm,80kg,65,58,65,80,65,80,62,75,77,78,69,71,73,79,77,82,80,80,73,79,74,81,68,76,58,75,83,76,12,8,8,12,8,CM,80,€48.4M,73
206436,Y. Benzia,26,https://cdn.sofifa.com/players/206/436/22_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,70,71,Dijon FCO,https://cdn.sofifa.com/teams/110569/30.png,€1.9M,€4K,1885,Right,2,4,4,Medium/ Medium,Normal (170-185),No,10,2023,179cm,71kg,66,66,64,71,69,74,77,71,66,70,68,64,77,67,72,71,86,55,59,67,62,55,69,75,76,74,46,38,6,9,14,13,9,CAM,71,€3.6M,33
244863,Y. Benrahou,22,https://cdn.sofifa.com/players/244/863/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,73,79,Nîmes Olympique,https://cdn.sofifa.com/teams/224/30.png,€4.9M,€6K,1853,Left,1,3,4,High/ Medium,Lean (170-),No,22,2023,170cm,68kg,73,64,46,73,59,78,75,72,67,77,73,73,88,69,88,72,51,62,55,70,42,31,69,75,64,70,43,47,10,13,8,11,14,CAM,75,€9.8M,41
193738,Y. Belhanda,31,https://cdn.sofifa.com/players/193/738/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,74,74,Adana Demirspor,https://cdn.sofifa.com/teams/101016/30.png,€3.5M,€17K,2073,Right,2,4,4,Medium/ Medium,Normal (170-185),No,10,2024,179cm,75kg,77,70,67,77,69,79,78,75,76,80,73,72,74,69,78,73,79,74,63,69,75,60,71,79,80,72,59,58,15,16,11,6,16,CAM,76,€7M,55
224189,Y. Barbet,28,https://cdn.sofifa.com/players/224/189/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,71,72,Queens Park Rangers,https://cdn.sofifa.com/teams/15/30.png,€1.8M,€12K,1878,Left,1,2,3,Medium/ Medium,Normal (185+),No,6,2022,187cm,81kg,66,36,72,65,51,63,65,73,72,66,67,69,61,68,54,68,62,76,77,58,70,71,55,65,58,64,71,73,14,11,9,10,13,CB,72,€3.6M,69
241731,Y. Bárcenas,27,https://cdn.sofifa.com/players/241/731/22_60.png,Panama,https://cdn.sofifa.com/flags/pa.png,70,70,CD Leganés,https://cdn.sofifa.com/teams/100888/30.png,€1.7M,€12K,1770,Right,1,4,4,Medium/ Low,Normal (170-185),No,23,2022,175cm,75kg,67,70,40,64,55,72,72,71,60,68,78,77,83,65,76,66,55,79,62,68,36,32,67,61,56,60,36,38,8,13,12,14,14,LM,70,nan,35
204102,Y. Ayoub,27,https://cdn.sofifa.com/players/204/102/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,69,70,Panathinaikos FC,https://cdn.sofifa.com/teams/1884/30.png,€1.6M,€500,1949,Left,1,3,3,Medium/ Medium,Normal (170-185),No,8,2023,174cm,70kg,73,59,52,71,64,70,71,69,67,70,71,68,74,70,85,73,38,69,68,65,74,64,66,72,66,70,69,67,16,10,8,16,9,CAM,70,€3.6M,65
